UniqueCount	AmbigCount
55	1
6	0
308	0
2	1
9	2
3	1
413	0
11	0
4	7
6	7
9	0
9	0
12	0
5	0
1	12
19	12
3	3
3	3
4	1
6	0
4	1
5	0
25	0
312	0
103	4
16	3
23	0
23	0
3	0
1	41
13	28
9	15
6	0
38	0
10	0
337	0
11	0
60	0
3	6
2	6
0	570
6	509
2	156
30	1
14	1
28	0
17	0
1	116
4	86
13	2
0	151
9	141
7	27
4	16
5	25
4	16
10	1
3	0
4	389
12	389
23	132
44	132
48	1
42	0
9	0
2	21
267	21
13	10
50	10
7	0
7	0
6	0
9	150
41	150
146	0
7	0
3	2
11	0
11	2
85	19
4	19
47	0
2	78
21	78
10	18
7	1
4	6
4	23
5	0
4	0
8	21
5	21
12	0
27	0
3	0
10	5
5	6
23	0
19	0
9	5
3	5
63	1
12	0
37	0
5	0
13	0
9	0
9	0
3	0
77	0
9	0
3	0
5	0
38	1
13	0
17	0
4	25
45	22
18	1
3	0
1	23
16	34
6	23
12	50
1	41
4	15
36	62
3	51
5	33
3	40
5	58
14	0
8	2
82	0
2	5
2	5
10	1
6	0
4	0
21	1
2	435
235	435
30	1
6	0
86	0
4	0
7	0
4	0
20	0
48	0
12	8
3	1
10	8
6	0
4	0
7	0
5	0
6	0
2	2
14	2
9	0
7	0
19	3
64	3
41	376
4	376
6	0
5	0
17	0
6	0
7	1
5	0
265	5
105	4
9	5
15	5
15	0
27	21
8	21
4	0
341	1
17	25
7	25
5	0
5	1
7	0
6	0
15	0
7	1
3	0
7	1
4	0
80	1
22	0
3	0
4	0
111	1
29	0
6	0
110	1
3	0
57	0
2	1
47	0
5	0
23	0
8	0
6	0
4	0
21	0
5	0
124	0
4	0
3	0
5	0
106	0
4	0
7	0
14	0
9	0
3	0
33	0
3	0
6	0
3	0
1	7
31	8
4	1
4	0
5	0
5	0
4	0
7	0
13	0
42	1
6	0
4	1
138	0
7	0
20	0
5	0
3	0
120	0
8	1
6	0
15	0
3	0
2	1
74	0
5	1
6	0
3	1
3	0
5	0
53	0
5	0
21	0
13	0
12726	10
10	0
4	0
5	0
4	0
10	0
4	0
14	0
8	0
9	0
3	0
11	0
3	0
3	0
80	0
11	0
95	0
34	0
11	0
3	0
14	0
2164	4
3	0
4	0
2620	0
3	0
3	0
5	0
5	0
476	0
20	0
986	0
4	0
9	0
6	0
5	0
8	0
3	0
36	1
3	1
9	1
14	0
7	0
4	0
48	0
6	0
3	0
6	0
42	0
124	0
17	1
14	0
3	0
19	0
43	0
5	0
6	0
225	0
6	1
5	0
13	0
20	1
8	0
8	0
7	0
33	0
6	0
11	0
9	0
4	0
33	0
4	0
3	0
76	0
4	0
12	0
3	0
21	0
6	0
7	0
4	0
10	0
11	0
8	0
27	1
4	0
4	0
686	0
12	0
49	0
30	1
20	1
92	0
6	1
5	1
4	0
5	0
12	0
8	0
6	0
6	0
4	1
3	1
6	0
11	0
3	0
4	1
3	0
3	0
4	0
4	0
3	1
41	0
365	0
3	0
25	0
5	0
8	0
5	0
4	0
4	0
8	0
5	0
9	1
4	0
6	0
6	0
6	0
9	0
2	1
5	0
16	0
4	0
6	1
23	0
10	0
4	0
8	0
6	0
3	0
5	0
6	0
15	0
3	0
5	1
6	0
3	0
10	0
8	0
23	0
3	1
5	0
9	0
8	0
4	0
8	1
2	1
13	1
5	0
5	0
5	1
14	0
8	0
4	0
7	0
10	0
38	0
4	0
9	0
4	0
40	0
11	0
3	0
4	0
7	0
3	0
6	0
7	0
8	1
6	0
26	1
3	0
3	0
8	1
8	0
3	0
27	403
27	403
63	680
0	674
224	8
0	400
0	437
0	417
6	360
0	380
5	147
71	147
33	398
0	378
0	596
0	754
48	1837
24	120
3	437
3	749
21	2269
38	1
147	0
659	0
24	850
201	851
307	15
23	211
879	221
88	11
67	11
1	69
13	17
2	28
3	42
2	60
8	32
6	0
7	12
4	0
115	0
92	0
20	885
41	886
50	884
47	884
10327	7
558	0
966	1173
60	1172
1056	2
3240	131
325	127
205	0
38	479
3	203
64	278
127	1
58	1
33	0
229	0
7	775
0	820
7	802
1	793
2	90
9	768
92	0
3	222
0	222
6	174
79	75
459	1
1086	1
27	23
33	17
20	6
57	417
24	417
1083	1
59	287
52	287
18	419
24	419
1351	1
726	2
1	478
0	1476
2	1453
106	1386
713	1
88	0
78	1
8247	10
132	0
182	0
3256	2
3297	4
335	1
132	1
272	13
7	1323
227	1323
144	28
11	70
0	3
23	44
49	0
82	1
29	592
15	592
1383	2
79	0
3	369
35	277
27	353
35	11
94	0
37	10
10	10
24	0
4	769
98	769
283	603
37	820
57	821
2610	4
3	146
30	146
146	22
3	21
329	0
8	134
19	134
122	23
35	23
784	2
3	300
124	301
179	0
79	1
71	0
2276	8
381	4
28	85
6	84
199	19
10	0
197	151
67	236
0	148
116	235
455	0
17	692
51	692
782	0
1276	2
599	418
118	417
105	407
73	69
12	69
289	0
9	665
64	665
494	2
1365	1
201	0
1	713
0	629
1	732
0	741
22	104
91	104
497	1126
26	1126
157	13
12	15
2	15
112	1
62	32
69	32
151	21
58	23
31	2
23	220
72	96
74	220
16	96
796	3
4	14
19	0
66	14
63	0
48	78
19	78
94	0
332	0
128	0
118	83
22	4
409	90
453	591
135	590
99	971
44	971
20	44
71	119
1	118
0	43
94	11
157	1
8	728
5	729
327	710
1	529
0	555
0	545
0	523
0	577
203	1
97	38
205	1
61	1
3	38
5309	7
309	0
0	163
18	146
1	18
36	86
8	70
22	1473
142	1473
10	49
0	375
0	425
0	434
40	139
0	366
14	336
3	0
5	0
26	1
5	0
47	0
4	0
4	0
4	0
4	0
6	0
4	0
7	1
4	0
3	0
3	1
8	0
5	0
3	0
3	0
3	1
3	0
3	1
27	0
5	0
4	0
3	0
10	0
5	0
5	0
7	0
3	0
4	1
2	1
4	0
91	1
17	3
12	0
5	0
3	0
4	0
7	0
4	1
5	0
4	0
5	0
3	0
3	2
3	0
6	0
5	0
3	0
5	0
5	0
13	1
6	1
4	0
4	0
4	0
4	0
5	0
6	1
5	0
3	0
3	0
3	0
3	0
3	0
8	1
9	0
6	1
3	0
3	0
5	0
5	0
4	0
3	0
4	0
13	0
3	1
4	0
3	0
4	0
3	0
2	1
5	0
3	0
5	0
4	0
4	0
4	0
5	0
4	0
3	0
16	0
3	0
3	0
5	0
4	0
4	0
5	0
3	0
3	0
4	0
3	0
3	0
3	0
7	0
4	0
7	0
4	0
4	0
3	0
3	1
4	0
4	0
3	0
3	0
5	0
3	0
3	0
4	0
6	0
2	0
3	0
2	0
3	0
4	0
3	0
3	0
7	0
6	0
2	0
8	0
6	0
3	0
4	0
4	0
6	0
4	0
4	0
13	1
5	0
3	0
3	0
3	0
2	1
4	0
4	0
3	0
4	0
3	0
3	0
4	0
4	0
4	0
4	0
3	0
6	0
3	0
3	0
3	0
3	0
59	0
7	0
3	0
4	0
4	0
34	0
8	1
11	0
3	0
4	0
6	0
5	0
4	1
4	0
3	0
5	0
3	0
7	0
2	1
7	2
5	0
3	0
3	0
5	0
4	0
11	1
3	0
10	0
5	0
4	0
31	1
5	0
2	1
9	0
10	0
3	2
4	0
10	0
32	0
5	0
41	0
7	1
5	0
3	0
22	1
5	0
6	1
4	0
7	0
5	0
8	0
8	0
4	0
7	0
4	2
5	0
4	0
7	0
18	0
7	1
7	0
4	1
5	0
4	0
8	0
5	0
6	0
13	0
4	0
3	1
8	0
40	0
19	0
3	0
4	0
7	0
4	0
7	0
5	0
4	0
5	0
11	0
5	0
43	0
5	0
4	0
7	0
2	0
49	1
19	0
8	0
6	0
9	0
10	0
7	0
8	0
355	1
4	1
10	0
99	0
3	1
31	0
217	0
33	0
3	0
3	0
12	0
19	0
34	0
5	0
336	0
3	1
115	0
9	0
6	0
3	0
16	1
9	0
6	0
1	10
3	10
175	0
60	0
231	0
75	0
6	0
6	0
275	0
32	1
4	0
6	0
45	0
4	0
59	0
10	0
14	205
1	205
20	0
25	0
4	0
131	0
6	1
6	0
3	1
93	0
31	0
12	0
4	1
28	0
170	0
178	1
250	0
5	0
935	0
8	0
21	0
4	0
23	1
473	0
230	0
3	0
3	0
15	0
68	0
90	0
9	0
13	0
5	0
51	1
9	0
3	0
24	0
55	0
3	82
4	82
1058	0
5	0
4	0
36	0
7	0
5	0
14	0
9	1
4	0
4	0
16	0
16	0
4	0
36	0
5	0
3	0
6	0
3	0
5	1
5	0
3	0
3	0
44	0
3	0
3	0
4	0
4	0
4	0
8	0
5	0
5	0
5	0
3	1
4	0
3	0
3	0
7	2
9	0
5	0
2	0
9	0
3	0
6	0
15	0
26	0
10	0
9	0
4	1
3	0
4	1
5	0
5	0
6	1
7	0
3	0
4	0
3	0
5	0
4	0
12	0
8	0
16	0
8	0
4	0
6	0
9	0
3	0
3	0
5	0
8	0
4	0
3	0
10	0
3	1
4	0
4	0
4	0
21	0
3	0
5	0
3	0
4	0
5	0
10	0
4	0
3	0
7	0
10	0
5	1
4	0
3	0
915	0
15	0
3	2
5	0
52	0
5	0
139	0
3	0
12	1
126	0
5	0
11	0
13	0
5	0
6	1
682	3
26	0
6	0
412	0
4	0
87	0
7	0
5	0
101	0
7	0
5	0
3	0
6	0
7	0
16	0
6	0
14	1
6	0
37	0
6	0
15	0
4	0
22	0
4	0
4	0
100	0
34	1
4	0
29	1
54	0
5	0
11	0
7	0
4	0
7	0
194	0
6	0
867	0
6	0
524	0
16	0
14	0
15	0
182	0
11	0
3	0
7	0
4	0
3	0
4	1
28	0
10	118
7	118
8	0
7	0
14	0
42	0
7	0
62	0
9	1
585	3
4	0
5	0
11	0
5	0
5	0
66	0
4	0
4	0
25	1
3	0
3	0
38	0
33	0
201	0
86	0
6	0
19	0
16	0
10	0
4	0
4	0
16	0
3	1
10	0
3	0
5	0
4	0
4	0
3	0
5	0
4	0
7	0
3	0
3	0
5	1
5	0
3	0
3	0
4	0
3	0
8	0
3	0
5	0
4	0
2	1
3	0
4	0
3	1
3	0
4	0
3	1
4	0
3	0
5	0
3	0
3	0
3	0
4	0
4	1
3	0
2	1
4	0
3	0
6	0
3	0
6	0
4	1
3	0
3	0
2	1
2	0
12	0
4	0
3	0
4	0
5	0
3	0
3	0
4	0
4	0
6	0
3	0
3	0
3	0
3	1
4	0
3	0
5	0
3	0
3	0
3	0
4	0
5	0
4	0
6	1
48	1
24	0
9	1
11	0
21	0
8	0
11	0
3	0
4	0
4	0
9	2
30	3
35	1
30	0
59	0
9	0
5	0
9	0
667	1
2	2
13	2
4	1
4	0
4	0
5	0
9	2
14	2
8	0
14	0
155	0
16	0
3	3
20	3
9	0
11	0
6	0
21	0
8	0
179	0
9	0
11	0
8	0
3	2
4	2
4	2
6	2
6	0
5	2
8	2
11	0
16	0
9	2
6	2
15	0
7	0
7	3
7	2
18	2
6	1
2	1
12	1
4	1
15	2
12	1
6	0
55	0
4	0
8	0
4	0
2	0
13	0
32	1
112	0
6	0
7	0
5	1
4	2
18	2
28	1
4	0
7	0
4	0
30	0
8	0
33	0
6	0
4	1
10	1
25	0
7	0
10	0
10	0
5	0
3	2
7	2
10	0
5	0
8	1
5	0
5	0
4	1
4	0
9	0
3	0
4	0
6	0
3	0
8	1
3	0
5	0
3	0
4	0
5	1
5	1
3	1
3	0
3	0
4	1
3	1
2	1
4	1
3	0
5	0
3	0
4	0
3	0
4	0
4	0
4	0
7	0
5	0
4	0
3	0
3	0
3	0
3	0
4	0
3	0
4	0
3	0
3	0
3	0
3	0
4	0
3	0
5	1
3	0
6	0
4	0
3	0
5	0
4	0
5	0
5	2
4	0
4	0
3	0
4	0
4	0
3	1
3	0
6	0
4	0
6	0
10	0
4	0
3	0
3	0
4	0
5	0
3	0
5	0
3	0
6	1
3	0
3	0
5	0
4	0
6	0
6	0
3	0
6	1
3	0
15	0
4	0
3	0
3	0
5	0
5	1
5	0
3	0
4	0
6	0
6	0
5	0
3	1
4	0
7	0
3	0
8	0
5	0
8	0
3	0
6	0
4	0
3	0
6	0
10	1
5	0
8	0
10	0
10	0
4	0
26	0
5	1
12	0
3	0
2	1
4	0
2	2
43	0
9	0
4	0
9	0
3	0
8	0
7	0
4	2
3	0
3	0
4	0
3	2
6	1
6	2
4	2
14	0
4	0
4	0
18	0
3	0
6	0
10	0
3	0
4	0
4	0
6	0
3	0
4	1
10	0
4	0
13	0
8	0
7	0
6	0
10	1
3	0
5	0
7	0
11	1
3	0
3	1
3	0
20	1
7	0
7	0
17	0
6	0
4	0
6	0
11	0
8	0
14	1
36	0
7	0
7	1
58	0
7	0
6	0
4	0
6	1
5	0
16	0
10	1
9	0
3	0
4	0
3	2
10	0
4	0
4	1
3	0
38	0
9	0
7	0
5	0
26	0
3	0
20	0
7	0
3	1
13	0
4	0
10	1
9	0
11	0
6	1
7	0
19	0
4	0
4	0
2	1
11	0
17	0
58	0
3	0
4	0
3	1
4	0
3	0
3	0
3	0
5	0
9	1
4	0
40	0
46	0
5	1
6	0
5	0
17	0
8	1
4	0
8	0
3	0
13	0
39	1
2	2
3	0
20	0
5	0
66	0
25	1
9	0
3	0
14	0
14	0
9	0
3	0
4	0
6	0
18	0
5	0
8	0
5	0
4	0
12	0
11	0
4	0
16	0
4	0
3	0
3	0
3	0
5	0
51	0
4	0
5	0
10	0
231	0
3	0
26	0
48	0
12	0
5	0
187	0
3	0
3	0
12	1
39	0
6	0
19	1
8	0
22	0
4	0
47	0
8	0
4	0
31	0
4	0
7	0
33	0
6	0
6	0
20	0
6	0
103	0
70	0
5	0
5	1
15	1
18	1
7	1
8	0
15	0
3	0
5	0
3	0
15	1
13	0
153	1
78	0
6	0
58	1
19	0
6	0
5	1
2042	2
7	0
8	0
4	0
11	0
29	0
7	0
11	0
352	0
3	0
18	0
9	1
5	0
5	0
33	0
51	0
117	0
8	0
3	0
11	0
27	1
4	0
13	0
5	0
8	0
4	0
9	1
17	0
9	0
121	0
7	1
12	0
5	0
6	0
4	0
99	0
7	0
26	0
43	0
13	0
8	0
10	0
14	0
6	0
5	0
7	0
6	0
67	0
56	0
1487	2
4	0
12	1
5107	3
3	0
48	0
5	0
371	1
174	0
287	0
18	0
52	0
578	2
3	0
79	0
14	0
9	0
32	0
3	0
12	1
13	0
5	0
23	0
8	0
7	0
4	0
3	1
5	89
4	89
323	0
3	0
1290	1
96	0
10	0
3	0
12	1
5	0
963	1
218	0
17	1
19	0
6	0
5	0
13	0
33	0
4	0
11	1
10	0
30	0
11	1
4	0
4	1
6	0
5	0
8	0
4	0
4	0
33	0
29	0
6	1
371	1
12	2
8	0
3	0
5	0
4	0
247	0
1149	2
12	0
26	1
38	0
5	0
4	0
12	0
22	0
5	0
5	0
9	0
4	0
113	0
3	0
5	0
80	0
54	1
5	0
20	0
4	0
60	0
25	1
4	0
3	0
11	0
66	0
465	1
7	0
6	0
16	1
5	1
30	0
8	0
5	0
153	1
6	0
15	0
4	0
10	0
7	1
333	1
3	0
3	0
4	0
70	1
4	0
21	0
14	0
4	0
378	1
7	0
4	0
10	0
5	0
4	0
150	0
21	0
10	0
9	0
9	1
151	0
12	2
49	1
5	0
19	0
7	0
155	0
274	0
39	0
13	0
28	0
35	0
75	0
8	1
66	0
3	0
5	0
115	0
19	1
60	0
6	0
7	2
10	0
99	0
6	1
8	1
30	0
17	0
4	0
1528	0
4	1
7	0
2598	3
41	0
4	0
369	0
23	1
144	1
3	0
27	0
7	0
9	0
163	1
9	0
17	0
9	1
3	0
75	0
3	0
5	0
21	0
76	0
14	0
4	1
7	0
36	0
29	0
6	0
5170	4
4	0
3	1
17	26
1	26
3	0
126	0
4	0
8	0
3	0
128	0
4	0
25	1
11	0
8	0
3	0
5	0
44	0
19	0
27	0
7	0
7	0
100	1
30	0
45	0
57	0
10	1
18	0
87	0
97	0
5	0
3	0
391	0
4	0
3	0
31	0
8	0
4	0
5	0
4	1
12	0
369	0
61	0
85	0
12	0
23	2
6	0
137	0
5	0
13	0
5	0
29	1
3	0
3	0
37	0
10	0
5	0
5	0
4	1
2148	0
10	1
6	0
5	0
9	0
9	0
6	0
11	1
3	0
22	0
5	0
4	0
39	0
8	0
11	0
6	0
5	0
52	0
11	0
54	0
4	0
3	0
3	0
3	0
4	0
3	0
4	0
4	1
3	0
3	0
3	0
2	1
3	0
6	0
4	0
3	0
3	0
4	0
2	1
3	0
4	0
3	0
3	0
4	0
3	0
3	0
3	0
5	0
5	0
3	0
3	0
3	0
3	0
4	0
4	0
3	0
3	0
2	0
3	0
9	1
2	1
4	0
3	1
4	0
3	0
6	0
4	0
3	0
3	0
3	0
4	0
3	0
4	0
4	0
3	0
4	0
3	0
3	0
3	0
4	0
4	0
3	0
4	0
3	0
6	1
5	1
3	0
37	1
187	0
374	0
5	0
7	0
5	0
3	1
3	0
2	738
3	705
0	761
6	1
20	0
7	0
59	0
18	0
5	0
76	0
12	0
18	1
137	0
369	0
92	1
55	0
63	0
36	1
24	0
91	0
5	0
2142	1
9	0
177	0
8	0
8	0
7	0
5	0
7	1
63	0
6	0
5	0
16	0
3271	4
6	0
54	0
9	0
60	0
5	0
49	0
13	0
39	0
4	0
29	2
4	0
17	0
93	0
11	0
3	1
19	0
4	0
3	1
6	0
12	0
66	0
3	0
113	0
93	0
3555	1
328	2
45	0
125	0
6	0
832	2
131	0
13	1
6	0
85	0
8323	10
444	1
6	1
24	0
16	1
3	0
6	0
10	0
10	1
77	0
150	0
5	0
2	1
73	0
4	0
3	0
30	0
220	0
30	0
13	0
4	0
3	0
4	0
4	0
4	0
2	0
3	0
2	1
3	0
4	0
4	0
224	34
0	196
6	29
136	6
9	17
0	172
20	195
10	118
5	0
3	0
1886	2
4	96
31	96
0	214
0	296
12	259
45	65
6	251
285	1
45	0
53	0
174	0
162	0
11	1
31	29
3	29
5	0
2	3
17	6
8	6
17	16
11	38
3	24
4	16
4	2
3	6
2	6
4	1
6	0
8	0
4	0
170	0
40	0
9	37
5	37
9	93
30	93
70	1
14	38
7	119
4	161
0	136
7	0
58	7
3	487
45	487
358	3
308	196
20	199
21	0
4	0
9	292
97	292
23	3
5	2
27	3
9	360
13	360
378	1
710	0
2	19
53	42
5	20
17	26
26	8
150	74
0	21
5	210
11	210
8	3
27	45
18	9
0	6
9	37
63	4
6	4
403	0
0	288
26	223
26	214
4	0
55	1
89	0
218	0
45	0
221	0
90	0
6	344
44	344
117	0
44	6
8	52
19	53
8	0
11	0
9	0
1	3
5	1
39	2
71	0
0	380
37	423
20	440
16	483
6716	50
98	0
10	1
17	1
3	0
228	0
120	0
884	1
228	0
232	0
84	0
23	236
9	236
12	91
9	207
12	242
14	399
2	648
43	328
0	422
13	263
176	0
4	203
0	203
144	0
15	2
100	2
144	0
634	0
1	113
6	113
33	0
113	0
110	1
14	37
14	37
3709	0
2	10
0	128
5	134
0	146
50	6
19	0
19	52
13	52
403	1
36	29
21	29
12	209
3	209
7	210
1	255
10	255
628	3
98	0
8	198
11	198
30	0
108	0
0	149
226	64
13	134
0	163
31	12
5	0
2	56
31	56
0	89
60	216
3	0
5	126
7	177
63	156
0	264
1	22
57	22
337	0
10	11
43	11
148	0
13	0
16	13497
24	27863
1072	37431
0	37410
20	22072
11	28480
1	28890
397	26048
246	42556
2596	38244
72	34705
0	13615
6	55
8	55
27	3
5	0
4	0
15	77
6	290
6	72
8	290
10	290
63	0
2	28
29	28
633	0
157	0
143	0
13	15
49	15
2	119
15	119
49	0
1116	1
28	0
34	0
10763	9
205	0
37	133
7	73
14	73
6	107
78	0
16	198
21	198
21	7
29	25
0	41
6	23
94	0
16	0
10	0
117	30
22	30
88	0
38	0
262	0
404	1
322	0
152	0
11	60
45	139
78	442
186	111
28	139
4	598
2	460
2	120
4	174
0	343
0	412
16	447
50	443
14	714
193	0
6	0
5	0
8	0
6	2
5	2
29	0
6	0
3	0
2	1
5	1
12	0
34	0
12	0
6	17
10	17
95	0
2	0
2	3
4	3
4	1
15	0
7	0
5	0
142	0
11	0
5	0
18	0
10	2
16	2
5	1
3	1
9	0
10	0
8	0
4	0
5	0
7	0
7	0
4	0
7	1
3	1
6	0
6	0
8	0
8	0
13	0
2	0
7	1
48	0
17	1
23	0
4	0
5	0
4	0
3	0
11	0
4	0
2	2
11	2
8	0
5	0
5	0
4	0
9	0
17	0
4	65
7	65
84	0
5	0
10	0
9	0
15	0
34	0
8	0
22	0
4	0
15	0
3	0
20	0
5	0
5	0
3	0
3	0
3	0
6	0
188	0
3	0
5	0
3	0
4	0
4	1
4	0
12	0
5	2
11	2
4	0
3	0
3	0
4	1
3	0
3	0
3	0
5	0
5	0
4	0
4	0
8	1
3	0
23	1
5	0
4	1
5	0
9	0
3	0
8	0
7	0
5	0
3	0
6	1
4	0
6	0
4	0
3	0
3	0
9	0
6	0
7	0
5	0
4	0
34	0
4	1
6	0
6	0
6	0
9	0
2	1
3	0
4	0
9	0
11	0
6	0
35	2
4	0
3	0
5	0
8	0
5	0
4	0
5	1
727	0
3	0
3	0
3	0
10	0
7	0
9	0
3	0
3	0
5	0
2	1
9	0
3	0
4	0
5	0
3	0
3	0
4	0
4	0
5	0
3	0
5	0
3	0
5	0
3	0
16	0
5	1
6	0
3	0
11	0
8	0
4	0
5	0
3	0
3	0
10	2
2	1
4	0
6	1
7	0
6	0
3	0
5	0
17	0
6	0
5	0
18	0
5	0
4	0
7	0
4	0
3	1
11	0
6	0
5	0
3	0
4	0
4	0
4	0
5	0
4	0
3	0
4	2
4	0
4	0
8	0
4	0
4	0
3	0
3	1
21	0
9	0
4	0
8	0
4	0
4	0
5	0
3	0
3	1
6	0
4	0
4	0
3	0
12	1
7	0
3	0
4	0
3	0
3	0
3	0
4	0
3	0
3	0
7	0
5	0
84	0
51	1
120	0
22	0
5	1
13	0
3	1
11	1
4	0
12	0
3	0
6	1
7	0
26	0
5	0
5	0
6	0
14	1
6	0
4	0
7	0
17	0
64	1
22	0
10	0
2243	1
27	0
4	0
11	0
7	0
8	0
17	1
3	0
91	0
18	0
20	0
68	0
1112	0
8	0
10	0
12	0
21	0
6	0
6	0
3	0
77	0
11	0
45	0
112	0
3	0
93	0
5	0
182	1
17	1
106	0
3	1
3	0
4	0
7	0
6	0
6	0
3	1
5	0
7	0
39	0
161	0
3	0
4	1
12	0
13	0
8	1
5	0
31	0
26	1
11	0
1122	2
8	0
4	0
117	0
325	0
4	0
86	2
4	0
7	1
35	0
9	1
11	0
7	0
44	0
7	0
6	0
9	0
59	0
1283	0
10	0
9	1
5	1
25	0
6	0
8	0
6	0
38	0
1252	1
478	1
4	0
4	0
5	0
33	0
148	1
117	0
13	0
13	0
26	1
1221	0
20	0
11	0
9	2
5	0
7	0
16	1
16	0
18	0
3	0
9	1
6	0
3	0
336	0
56	0
8	0
8	0
43	0
10	0
128	0
359	0
15	0
7	1
59	0
39	0
15	0
3	0
4	0
48	0
5	0
3	0
20	0
818	1
3	17
49	17
45	0
6	0
121	0
4	0
23	0
3	0
5	1
7	0
103	0
21	0
63	0
14	0
54	0
2	1
3	0
18	0
7	0
3	0
4	0
25	0
7	0
8	0
11	0
9	0
4	1
14	0
27	0
3	0
5	0
